led1.x,led1.y,led2.x,led2.y,led3.x,led3.y,led4.x,led4.y,temperatura,tempo
93.8071342033,500.02047438,94.2247348729,155.971596557,322.777678251,157.056319512,324.282151387,499.088001691,25,98.7512190342
93.8154543446,500.017964238,94.2389703676,155.967227902,322.764373582,157.052162563,324.280610828,499.075657904,25,98.7849979401
93.8033214047,500.034131435,94.2185395271,155.966474258,322.770206813,157.061664048,324.278922699,499.07045476,25,98.8222301006
93.8022312264,500.00273265,94.2442321903,155.984523537,322.761030052,157.056564105,324.277330087,499.058899687,25,98.8569478989
93.8121924751,500.01919911,94.2317611797,155.955187874,322.76953959,157.060441375,324.282248613,499.072764856,25,98.8935279846
93.8069236199,500.008237477,94.2342467376,155.970010626,322.777925815,157.051008708,324.288126209,499.067759897,25,98.9476900101
93.7978258821,500.019905985,94.2222427979,155.962294715,322.772007515,157.054570618,324.275416905,499.062939756,25,98.9879000187
93.8146580482,500.029097297,94.2196119254,155.960213191,322.772409622,157.038430611,324.28601707,499.073384727,25,99.0217139721
93.8052586909,500.026576363,94.2495051057,155.967968207,322.755207223,157.06139347,324.280879344,499.073699163,25,99.0857229233
93.7962400753,500.014226408,94.2324230932,155.975986538,322.767335556,157.083587614,324.274185352,499.065478125,25,99.1319060326
93.7963363099,500.02163815,94.2317691202,155.954749014,322.78160808,157.065234304,324.290442232,499.079768712,25,99.194781065
93.8047735684,500.007563905,94.2207953597,155.958831065,322.791672772,157.053620778,324.294181633,499.070974115,25,99.2377710342
93.7897267901,500.019430383,94.2335009318,155.984817876,322.779336363,157.040306242,324.28483751,499.082616277,25,99.2905359268
93.800168306,500.029569353,94.2305437572,155.965665258,322.778945052,157.05745593,324.28203668,499.069998369,25,99.3298330307
93.801575504,500.023434772,94.2340487989,155.966724097,322.772747585,157.05134026,324.290670392,499.073083095,25,99.3632459641
93.8050355098,500.012740242,94.2236749918,155.950461075,322.766273022,157.04841948,324.285634719,499.072992596,25,99.3976459503
93.8094609753,500.003538286,94.2318027807,155.963957739,322.778638333,157.056813706,324.284195418,499.071891693,25,99.4314548969
93.7914772079,500.026540666,94.2162458471,155.958850541,322.777673937,157.047889228,324.287960477,499.080308215,25,99.4651710987
93.8098751244,500.027775718,94.2313569116,155.967937974,322.759199213,157.057780249,324.303555226,499.08112533,25,99.5148069859
93.7921006503,500.021287149,94.2090170212,155.967880546,322.780350287,157.059654687,324.288217217,499.085487299,25,99.5524339676
93.8076759537,500.009863208,94.2306001671,155.957736004,322.77819384,157.040956493,324.274410105,499.062358322,25,99.5881009102
93.8105499206,500.022557518,94.2370536437,155.970436686,322.754140627,157.048563804,324.274694367,499.062861511,25,99.6250910759
93.7984354532,500.016752838,94.2278633,155.971391597,322.771174868,157.055046122,324.28414617,499.068996459,25,99.6589338779
93.7942576653,500.033831382,94.2286728575,155.958786868,322.762734774,157.047209642,324.278213293,499.08166177,25,99.6930708885
93.8223154378,500.024761371,94.2328505735,155.984044407,322.774369925,157.054617034,324.278633421,499.081895653,25,99.7285308838
93.8091902749,500.037535202,94.2343741152,155.943315469,322.76897579,157.049998552,324.282562352,499.08750166,25,99.7640199661
93.7942781545,500.027443901,94.2324240619,155.976463069,322.759300945,157.060340182,324.276097487,499.067586782,25,99.8013000488
93.820547617,500.014702041,94.2257239522,155.976261974,322.751915594,157.054806292,324.273783679,499.06783377,25,99.8361809254
93.7961047675,500.021977546,94.2293157816,155.971530107,322.758842751,157.081272386,324.289532715,499.065961294,25,99.8699970245
93.792987239,500.029828493,94.2246103645,155.964491174,322.779093902,157.043382684,324.289881425,499.080102533,25,99.9048578739
93.7913224641,500.018960569,94.2225618802,155.959063255,322.769563793,157.043750405,324.273483044,499.080098324,25,99.9425449371
93.7977508648,500.008090892,94.2244839751,155.964422427,322.752533366,157.038376531,324.275112508,499.08155267,25,99.9781439304
93.8003644406,500.014066048,94.2202855789,155.961243583,322.761633573,157.062206142,324.289747274,499.080238786,25,100.014257908
93.805121145,500.03156431,94.2247719874,155.968498099,322.785164959,157.055175458,324.288768626,499.072747264,25,100.049979925
93.7868722766,500.005873173,94.237982603,155.983317448,322.760609443,157.065177538,324.280076759,499.059317814,25,100.085342884
93.8044225649,500.043743559,94.2242892565,155.965549923,322.77715761,157.065880944,324.27488265,499.077756893,25,100.119153976
93.8114567743,500.024364604,94.2330279144,155.976976069,322.784291028,157.04723246,324.270827803,499.076185706,25,100.154361963
93.8072200738,500.016713763,94.2302585219,155.973785455,322.771529927,157.065051549,324.277532125,499.063521134,25,100.18947506
93.8044382223,500.018366656,94.223827389,155.96504427,322.759322948,157.053348073,324.272229268,499.08397294,25,100.233647108
93.8234869794,500.013875566,94.2241614299,155.966772487,322.772544454,157.052470569,324.268605653,499.08070967,25,100.286115885
93.8104444949,500.018611612,94.2334761072,155.963016624,322.767854433,157.044583435,324.278736788,499.074297082,25,100.344898939
93.7968100782,500.009802074,94.2382975033,155.966351309,322.760212183,157.060862891,324.278263359,499.057387596,25,100.394717932
93.8163550919,500.010853867,94.228883674,155.975466094,322.773287874,157.052716819,324.274972337,499.074632534,25,100.430922985
93.8087679867,500.022031188,94.2370942323,155.971204149,322.772502955,157.050059448,324.276220047,499.056659495,25,100.481873035
93.7986221752,500.037085089,94.2225731031,155.970907067,322.771290719,157.046415938,324.282451775,499.086021521,25,100.52083993
93.8095796271,500.029792906,94.2233317097,155.978648019,322.764788552,157.059125214,324.275547484,499.077848702,25,100.583637953
93.8156444135,500.018969981,94.2212495875,155.967215246,322.761158745,157.058940451,324.284683337,499.088652204,25,100.625077963
93.7902741104,500.025067172,94.2227643416,155.969354411,322.763861105,157.055243182,324.25962448,499.0685716,25,100.658755064
93.8009492837,500.025070827,94.2216144436,155.965445482,322.766144296,157.029209391,324.286925283,499.098765362,25,100.694802046
93.7875587415,500.035549093,94.2232138992,155.961950568,322.7687258,157.036632088,324.279147238,499.087896655,25,100.729115963
93.7926652741,500.025907399,94.2287805179,155.956402693,322.773762643,157.050103769,324.281441914,499.078935156,25,100.762600899
93.7991122773,500.040060065,94.2284527916,155.962629353,322.762491525,157.040325521,324.292756871,499.079262627,25,100.796411037
93.8050066731,500.016645659,94.2187600043,155.97080421,322.754225572,157.049015781,324.27491843,499.083980483,25,100.830334902
93.812934985,500.012193105,94.2128641299,155.953900644,322.786583129,157.059955672,324.274146668,499.079662431,25,100.871102095
93.7927085829,500.022715152,94.2332524426,155.981544223,322.76182397,157.064437802,324.280413983,499.077833103,25,100.907841921
93.8073644506,500.035528402,94.2165753322,155.959597628,322.766621119,157.062890121,324.283533711,499.087215614,25,100.943433046
93.7963017617,500.014139959,94.2086015194,155.967629246,322.788132934,157.061680162,324.273236061,499.07704048,25,100.977380037
93.7980971716,500.019887307,94.2192177208,155.965009537,322.779878378,157.052128052,324.27548289,499.076109241,25,101.011085987
93.8047395415,500.023268244,94.2184685098,155.97670915,322.777654016,157.043083788,324.273419896,499.067471691,25,101.04717207
93.8076370175,500.02019497,94.2213573672,155.951122924,322.780908442,157.056270143,324.281460949,499.071208142,25,101.082091093
93.8115113875,500.016001781,94.2262891122,155.971359737,322.778715188,157.058062359,324.277534206,499.070306128,25,101.118859053
93.8062151097,500.02605659,94.239368222,155.96451877,322.778599289,157.062292444,324.289318819,499.077046976,25,101.155060053
93.7940153032,500.028798611,94.2189854814,155.967124151,322.762367107,157.038129606,324.274245854,499.068976675,25,101.188709021
93.7831714061,500.025008882,94.2340456782,155.976825425,322.757547426,157.05987269,324.270478986,499.070948802,25,101.224257946
93.8125452908,500.026382595,94.2459251397,155.96664347,322.769708556,157.063140715,324.274576586,499.08038565,25,101.260946989
93.8061421499,500.024024986,94.2233212675,155.963964159,322.769157034,157.051986659,324.291387212,499.088835476,25,101.296293974
93.7835686378,500.028119454,94.2280362435,155.987653951,322.778219678,157.066250895,324.28857293,499.094765735,25,101.332549095
93.7954078025,500.038698138,94.2231167884,155.959836146,322.769591804,157.046605971,324.281795778,499.085400919,25,101.368856907
93.7973085679,500.031223454,94.2323178773,155.956350893,322.753086335,157.052779153,324.285450978,499.083884872,25,101.402406931
93.7993456234,500.020142869,94.2185249789,155.967768725,322.772979316,157.038067607,324.266156959,499.07373446,25,101.436692953
93.7900211971,500.039465063,94.2205633667,155.975130495,322.772790281,157.029155825,324.286295288,499.086546159,25,101.471749067
93.7960140445,500.024769337,94.2307973342,155.979278821,322.761706446,157.061959701,324.284336402,499.065174759,25,101.508398056
93.7886210764,500.025695888,94.2160573835,155.964772509,322.764117186,157.062430786,324.264022755,499.062771898,25,101.544785976
93.7984518521,500.017072888,94.2188723741,155.958065097,322.769697197,157.069524634,324.281290697,499.074398143,25,101.580976963
93.8086389324,500.031692878,94.2226705588,155.978143453,322.756243668,157.05090282,324.283430022,499.081694056,25,101.614959955
93.7922622572,500.026184598,94.2308101696,155.981054166,322.761797143,157.081840603,324.276025975,499.085107997,25,101.649254084
93.7880933656,500.030680496,94.2386336902,155.978708139,322.783920035,157.055612992,324.274341109,499.062963557,25,101.685911894
93.8010281847,500.030558305,94.2341962984,155.969830131,322.780708685,157.060445552,324.27594644,499.079551341,25,101.723320961
93.8012409687,500.035806923,94.2256368162,155.972024799,322.754741768,157.054794147,324.2663131,499.077373872,25,101.761389971
93.7912822051,500.035161226,94.2284417902,155.977314962,322.776221415,157.049294862,324.282645473,499.093075879,25,101.817043066
93.7972419228,500.025011202,94.2255270305,155.975136638,322.77289253,157.046770711,324.267688534,499.069268703,25,101.855983019
93.8040467679,500.006779116,94.2154973941,155.958972579,322.768105976,157.06825853,324.284407924,499.075530426,25,101.890466928
93.7953201917,500.024924058,94.225567271,155.954588294,322.753435876,157.054873357,324.279087444,499.076798324,25,101.934772015
93.7867178193,500.019716847,94.2082633647,155.967251343,322.761703079,157.061411738,324.274873906,499.074833544,25,101.969897985
93.8018287983,500.030351516,94.2071365652,155.961206645,322.765839306,157.036895986,324.283165622,499.078683613,25,102.018994093
93.7937566937,500.018701483,94.2398993059,155.983996704,322.756412115,157.061135341,324.270334155,499.065199786,25,102.055746078
93.7870717629,500.042842967,94.2151045145,155.96789204,322.77753358,157.060955165,324.270768941,499.090578008,25,102.089124918
93.8027679261,500.041375547,94.219359801,155.963265225,322.785950448,157.053256454,324.268898348,499.090202031,25,102.126034021
93.7979362519,500.037234306,94.2292415942,155.988047736,322.761020284,157.075661933,324.262587283,499.078229453,25,102.160459042
93.8040737806,500.006390909,94.2169091118,155.969895028,322.798912026,157.046758035,324.280003312,499.084169009,25,102.196640968
93.7946386932,500.015624662,94.23555279,155.976649912,322.756219712,157.048582008,324.271236062,499.077588574,25,102.230952978
93.7920285018,500.022991979,94.2163566371,155.967818776,322.754666862,157.050624974,324.284761921,499.095500113,25,102.264674902
93.7978651623,500.043476252,94.2110702607,155.962916442,322.747833047,157.064637365,324.285121165,499.095922251,25,102.298201084
93.8024702231,500.042618609,94.223344742,155.977611318,322.763850818,157.071385807,324.281380259,499.081665203,25,102.333726883
93.7991042441,500.037690081,94.2173582236,155.968187491,322.76427006,157.040981384,324.283612036,499.073969147,25,102.369472027
93.7898275318,500.01741937,94.2177865731,155.972109594,322.775436055,157.055428216,324.265172429,499.089394331,25,102.40458703
93.8001882174,500.016400257,94.2087884786,155.960679787,322.761609796,157.056660682,324.278248179,499.070533441,25,102.440418959
93.7810696938,500.020878538,94.2204940454,155.954519648,322.750394633,157.038717423,324.288349375,499.092850626,25,102.474329948
93.8072117018,500.02029131,94.2235186445,155.97284515,322.765617329,157.06592279,324.275955713,499.071865583,25,102.507572889
93.7970238527,500.035118723,94.2301482795,155.960518245,322.770430796,157.05480674,324.265400164,499.067451229,25,102.54172802
93.8110433277,500.023853625,94.2284958249,155.956628161,322.770915272,157.051598363,324.271145478,499.084229911,25,102.580559969
93.7951979716,500.015240952,94.2334184418,155.971684064,322.764986009,157.051306989,324.262511877,499.087836407,25,102.617325068
93.7907394441,500.037990043,94.2199561374,155.969759489,322.758130667,157.055464698,324.263994059,499.086090649,25,102.652545929
93.7801116921,500.049620355,94.2229900357,155.975532827,322.75625854,157.045888853,324.262818521,499.083211048,25,102.687679052
93.8031855382,500.033025195,94.2256325398,155.969927672,322.779097735,157.059401502,324.26975084,499.084401211,25,102.721663952
93.8034959451,500.022545417,94.2249644661,155.966287861,322.757904052,157.069583617,324.277984597,499.085564329,25,102.761477947
93.801748496,500.024066552,94.2117479164,155.957241959,322.766372116,157.050853037,324.275672751,499.077092338,25,102.796370029
93.8012759797,500.040736168,94.2055903378,155.972924356,322.769563689,157.058682539,324.283670181,499.086580873,25,102.83347106
93.8018091826,500.023212999,94.2075386111,155.974064136,322.76717164,157.065013563,324.275825556,499.074501118,25,102.885669947
93.7792828464,500.030696416,94.21936269,155.966546303,322.769785729,157.063749521,324.26491084,499.085733669,25,102.92010808
93.7945346048,500.039674652,94.2209642014,155.971601262,322.76752897,157.054921807,324.288364124,499.089937466,25,102.953705072
93.8023760394,500.030686788,94.2197380811,155.949081853,322.765642357,157.050498184,324.280538633,499.083464176,25,102.999391079
93.8010259604,500.031420036,94.2162298177,155.966966787,322.761497213,157.0719539,324.278813778,499.078500052,25,103.03459692
93.7980021206,500.042179852,94.2269738869,155.954346707,322.769459018,157.028077945,324.278608343,499.092205789,25,103.07123208
93.8000400931,500.052415612,94.2206046604,155.961256194,322.744806535,157.04018505,324.284558519,499.084224572,25,103.106709003
93.7955260436,500.04273117,94.2067486388,155.972741784,322.765093321,157.0553981,324.284427227,499.089683001,25,103.140393019
93.7963617091,500.038380832,94.2180440349,155.95669525,322.734636119,157.043450817,324.274610265,499.09086306,25,103.174014091
93.8069472237,500.028474964,94.2187680887,155.964043538,322.756455269,157.062425647,324.282264739,499.086021644,25,103.224616051
93.7814619245,500.034627691,94.211676377,155.962268738,322.740054008,157.042414536,324.269761207,499.089691022,25,103.275220871
93.7886483823,500.023406783,94.2205765754,155.974337703,322.761451456,157.044587748,324.274702686,499.066860582,25,103.323343039
93.8044153874,500.029243733,94.2080699943,155.953524691,322.755062512,157.041571623,324.264286968,499.097847911,25,103.358922958
93.7808890552,500.019815141,94.2089490101,155.964920373,322.772586333,157.046910404,324.265826633,499.084086167,25,103.393306017
93.7843137861,500.023717466,94.2300186904,155.975062232,322.763903679,157.046566319,324.258456887,499.078678968,25,103.42739296
93.7981737573,500.027334919,94.2318766384,155.964158501,322.775206868,157.072072226,324.257575454,499.083360768,25,103.465300083
93.7940971031,500.0269384,94.217012516,155.982622449,322.770041032,157.057774429,324.267838719,499.091648768,25,103.499332905
93.79602339,500.026068888,94.2164394251,155.960260384,322.755739414,157.030175113,324.28822865,499.079518855,25,103.535878897
93.7890504567,500.017582475,94.2223627848,155.963128156,322.778979391,157.060538782,324.26873809,499.09340576,25,103.569861889
93.7864054639,500.036207529,94.2185604798,155.973022326,322.777318394,157.060378708,324.273789714,499.090870915,25,103.60405302
93.7929452827,500.030330034,94.2172215331,155.965375869,322.764865275,157.037853609,324.282910339,499.073157781,25,103.673057079
93.7982036103,500.029383978,94.204070517,155.978311563,322.773614897,157.059762164,324.286278795,499.097977426,25,103.713819981
93.7944681613,500.011118971,94.2131061206,155.974339403,322.771864376,157.047063778,324.266508682,499.074319638,25,103.760062933
93.7863758627,500.02153993,94.2213511994,155.974316968,322.756023357,157.055354512,324.266567851,499.085357339,25,103.795129061
93.7982068601,500.031234692,94.2244769944,155.978022088,322.757206386,157.052130688,324.272661953,499.073821315,25,103.828938961
93.7910350443,500.031170766,94.2259814437,155.966432239,322.787523153,157.047092192,324.271345347,499.075914289,25,103.862915039
93.7980222214,500.040428302,94.2137096841,155.962969014,322.753010003,157.074832635,324.262694373,499.077092303,25,103.901516914
93.7924332376,500.021321309,94.2239297622,155.976998247,322.769428625,157.04140978,324.260188958,499.064681713,25,103.937222004
93.7832317652,500.022510037,94.2205877454,155.972879826,322.76476357,157.032010365,324.27063788,499.092615645,25,103.973733902
93.7853498239,500.036375093,94.2178251629,155.964785401,322.764749458,157.050968311,324.279387363,499.089868099,25,104.008852959
93.7726835584,500.029592812,94.2117206426,155.969921993,322.781140334,157.06291207,324.282939779,499.085908387,25,104.042449951
93.8013997697,500.023619766,94.2199619357,155.964639846,322.7609487,157.034355473,324.259230282,499.095944958,25,104.076354027
93.7952699227,500.038318538,94.2128404585,155.986832908,322.764573245,157.050279978,324.266771811,499.086261972,25,104.113275051
93.7933389961,500.028674903,94.1990864916,155.966428565,322.759035056,157.054517997,324.279971853,499.080066535,25,104.148245096
93.7902728234,500.033789172,94.2233431582,155.963160906,322.757287481,157.050209091,324.271977542,499.086541627,25,104.184951067
93.7853917646,500.05783614,94.2075961681,155.967979225,322.749519394,157.052894791,324.286401781,499.096576183,25,104.221071005
93.7970481187,500.040929005,94.2079802495,155.963116368,322.773701265,157.052736902,324.281893434,499.07999897,25,104.254760027
93.7879043866,500.025140381,94.2135160561,155.958101761,322.761127232,157.066817951,324.262970052,499.082118866,25,104.288450003
93.7884824277,500.0315613,94.2230759483,155.974800075,322.760270329,157.072531643,324.258846986,499.065575906,25,104.325089931
93.7983059934,500.044767313,94.2146377021,155.954020234,322.756534726,157.05368276,324.289371017,499.0907158,25,104.360429049
93.7833323553,500.03503646,94.2365118789,155.973268124,322.766808081,157.037040638,324.285163636,499.084449651,25,104.397784948
93.7893706764,500.037865444,94.2158654006,155.957084791,322.757952034,157.052876217,324.279189766,499.090259896,25,104.434424877
93.7999549972,500.033867664,94.208726798,155.974484673,322.750005107,157.04245601,324.290268365,499.089376667,25,104.468118906
93.7922957726,500.032295093,94.2163556312,155.971836694,322.758655318,157.053294187,324.271540926,499.085943368,25,104.537184
93.7930177493,500.027979388,94.2227231469,155.971019595,322.768840202,157.065429471,324.269698002,499.075205999,25,104.586137056
93.7954300682,500.045831825,94.2167335772,155.978075207,322.773428121,157.049734792,324.274734136,499.079587121,25,104.625354052
93.8021371206,500.02693186,94.2126888016,155.96244902,322.764794213,157.062294294,324.288531663,499.082242654,25,104.659193039
93.7836149018,500.045812523,94.1994228081,155.946714722,322.765694294,157.035744261,324.281601064,499.093417316,25,104.694604874
93.8058078721,500.034121055,94.2145430899,155.955306927,322.757204089,157.045809391,324.271518818,499.097785024,25,104.728516102
93.787044134,500.049394239,94.202659736,155.959973843,322.773052841,157.075244595,324.270447603,499.096349498,25,104.766383886
93.7835967678,500.029087917,94.2079490514,155.972891868,322.781425538,157.053507552,324.267661684,499.082615571,25,104.801882982
93.7830972072,500.041445844,94.2073959564,155.964302908,322.767754956,157.047922202,324.268901573,499.095487049,25,104.83699894
93.7992994362,500.02971602,94.2246351436,155.978026907,322.760771029,157.041575507,324.276784194,499.089375308,25,104.872869968
93.7876561363,500.028813881,94.2054366912,155.967730693,322.774865868,157.072838316,324.268974466,499.093232827,25,104.907569885
93.7819351708,500.036973052,94.2136280848,155.963062666,322.74499849,157.060567637,324.259461779,499.079663308,25,104.95991993
93.790693015,500.034109789,94.2089794287,155.97048427,322.77508968,157.046325696,324.284423061,499.087815133,25,104.999665976
93.7877188035,500.035738997,94.2048460644,155.975431596,322.766342924,157.064236694,324.273392322,499.084075924,25,105.034420967
93.789041621,500.03771348,94.2064616929,155.973637654,322.753665129,157.068366254,324.26704391,499.087759862,25,105.07069397
93.7865087261,500.036802937,94.2045786524,155.972584715,322.757253209,157.053332993,324.266824793,499.086195799,25,105.106468916
93.7723621096,500.048858158,94.2251235579,155.964016665,322.761751534,157.057528222,324.273844528,499.087733754,25,105.140290022
93.8035855479,500.030635756,94.2276569232,155.972554593,322.75643242,157.037540917,324.277507793,499.083477942,25,105.173821926
93.7936533941,500.032284787,94.204066211,155.953858113,322.774165766,157.047187156,324.268494742,499.089982733,25,105.213553905
93.7996657724,500.02341601,94.2061157948,155.963276879,322.75669833,157.052670133,324.255795883,499.088731639,25,105.249526024
93.779776013,500.037916887,94.2155673751,155.960764868,322.772932559,157.05154713,324.267322469,499.085869489,25,105.287499905
93.7834832437,500.051614285,94.2121513861,155.947956647,322.769322086,157.036492211,324.263287696,499.095768746,25,105.323405027
93.768872088,500.040671747,94.2084089192,155.951975662,322.762082841,157.048974784,324.268996377,499.089403865,25,105.357438087
93.7764902221,500.040672246,94.2154716207,155.958390767,322.766233456,157.044904587,324.267970799,499.090169374,25,105.391691923
93.8017831546,500.039228165,94.2182457182,155.972770969,322.751281657,157.056860537,324.28053819,499.096553697,25,105.429507971
93.7853849544,500.036937501,94.216356068,155.965251344,322.767658043,157.054079887,324.278713769,499.098756499,25,105.465313911
93.7895215819,500.042125865,94.1932894312,155.956277709,322.76389478,157.039105555,324.27846746,499.09422485,25,105.501641035
93.7794306913,500.045261368,94.2060793869,155.976818693,322.760322798,157.047028166,324.26062239,499.083591136,25,105.547194004
93.7794247041,500.043166454,94.2155961622,155.958673418,322.750781734,157.054891715,324.260978713,499.099541567,25,105.581187963
93.782637112,500.042405224,94.2092996893,155.96211707,322.765435849,157.05841874,324.273338685,499.081513503,25,105.614947081
93.7850040005,500.038619085,94.2153010459,155.968076679,322.755468821,157.049162689,324.262976828,499.083914343,25,105.651542902
93.7834745325,500.033647469,94.2187015201,155.965146047,322.753360119,157.032537946,324.260202852,499.094737863,25,105.687819004
93.7809630749,500.036546201,94.2015149876,155.949158017,322.751332781,157.049441509,324.272247895,499.095344759,25,105.733407021
93.7772330299,500.036162839,94.2050695696,155.96174422,322.772582873,157.052891388,324.271382784,499.086707546,25,105.769870043
93.7776070849,500.035319529,94.212294948,155.967336801,322.745359437,157.053072978,324.266339463,499.075568674,25,105.829436064
93.7826879728,500.041633472,94.2198970257,155.976199491,322.760992934,157.05457015,324.269374805,499.096474213,25,105.882725
93.774745921,500.047690093,94.1967097959,155.969296866,322.757552591,157.065632582,324.268772217,499.088259376,25,105.91681695
93.7850048433,500.025795278,94.215592819,155.95498595,322.764378371,157.064825662,324.263089303,499.082084332,25,105.953291893
93.773129596,500.035717202,94.2159366384,155.965343914,322.768506146,157.042261097,324.268939394,499.101716106,25,105.988162041
93.7867977316,500.046858183,94.2133574681,155.953148782,322.773060114,157.037240771,324.284302475,499.098688305,25,106.022245884
93.7771556724,500.036241028,94.2057583731,155.966159095,322.749765505,157.063126102,324.264118225,499.080281914,25,106.076657057
93.7915881673,500.03074754,94.2016938697,155.965192311,322.773247891,157.062937612,324.276175977,499.088653619,25,106.120282888
93.7773022737,500.044436602,94.2119762853,155.956815142,322.760416755,157.047363518,324.268696095,499.100561515,25,106.157684088
93.7838613776,500.035473015,94.2242879991,155.958723377,322.743915183,157.04394945,324.270623777,499.090601291,25,106.193264961
93.7869743348,500.038051743,94.2205457303,155.95897188,322.758881822,157.043282382,324.273001713,499.092161005,25,106.227551937
93.7796898703,500.041852684,94.2090307668,155.948927605,322.755595877,157.063373371,324.263132365,499.092800469,25,106.262445927
93.7677871092,500.037190702,94.2114008427,155.965621987,322.765506754,157.055693552,324.258568713,499.087663974,25,106.314871073
93.7723722882,500.026141566,94.1836734354,155.957977401,322.772957159,157.050551217,324.282160472,499.106456149,25,106.356184959
93.769341248,500.048677503,94.2139375293,155.954011048,322.752469208,157.054943613,324.268488875,499.090952839,25,106.391717911
93.7782591906,500.044970652,94.2022824032,155.958926077,322.747349323,157.058497529,324.261145395,499.091289767,25,106.426577091
93.7736564099,500.04283483,94.2050970206,155.9745516,322.76605546,157.038033599,324.25564922,499.077761372,25,106.465905905
93.7928355286,500.03219857,94.2055662556,155.978063483,322.747372082,157.053784287,324.269064357,499.079201088,25,106.527256012
93.7804498473,500.030629119,94.2288294812,155.971888328,322.741806353,157.058511436,324.283079591,499.083008613,25,106.594868898
93.7891263226,500.051951055,94.1991853266,155.971558038,322.739014931,157.031817764,324.273510864,499.093200928,25,106.642834902
93.7887311973,500.043887167,94.2242580365,155.971595305,322.76677875,157.049867531,324.26863494,499.085017666,25,106.693856001
93.796791386,500.023924066,94.2128530946,155.971445356,322.748917808,157.062168477,324.26263102,499.081911595,25,106.733983994
93.7876018709,500.049435578,94.202932028,155.960077387,322.757816965,157.062073413,324.282061334,499.097226614,25,106.790678024
93.7835363359,500.031924075,94.2167264763,155.971939749,322.76521794,157.057797308,324.267552909,499.080320923,25,106.833514929
93.7882870425,500.031624614,94.2006923879,155.96125464,322.742676736,157.049930685,324.255259168,499.085202243,25,106.895354986
93.7882936594,500.032396624,94.2038176611,155.96877278,322.760597411,157.039780788,324.270473598,499.088898048,25,106.946867943
93.7808414095,500.037747713,94.2126805752,155.963275676,322.758390143,157.06391548,324.263696852,499.084705391,25,106.985487938
93.7793244981,500.03269799,94.197973944,155.960354193,322.754956111,157.048587112,324.26305865,499.087712923,25,107.020202875
93.7797394552,500.028550804,94.2133964571,155.952198406,322.764866233,157.038228309,324.268594864,499.088860956,25,107.057094097
93.7719536522,500.035979994,94.2063060465,155.969523387,322.780761789,157.056178779,324.255587365,499.076282329,25,107.092366934
93.7901010213,500.041587672,94.1999906744,155.953307088,322.777075757,157.032687383,324.273725096,499.093437767,25,107.128376007
93.7746046269,500.049676755,94.1937490012,155.960971209,322.771741111,157.039475723,324.275364635,499.091486638,25,107.162285089
93.7693662324,500.046234911,94.1869338402,155.96378908,322.751627345,157.041241957,324.279822681,499.095954089,25,107.195858955
93.7737999654,500.04439603,94.1878779998,155.95881594,322.764602947,157.05502456,324.256881324,499.088103837,25,107.230583906
93.7729389732,500.059847094,94.1989386476,155.965850622,322.76699778,157.04461002,324.26913905,499.107326045,25,107.268680096
93.7694351269,500.044693322,94.2121924795,155.970178012,322.750010215,157.037158987,324.274561694,499.100613686,25,107.30397296
93.7709239582,500.057355918,94.2033903953,155.985022283,322.767983496,157.035227414,324.275235496,499.088750255,25,107.340991974
93.7665640716,500.048283908,94.2081684784,155.960834466,322.773282744,157.046921405,324.271989704,499.103850017,25,107.387559891
93.7803833125,500.047900963,94.1988460489,155.955090099,322.732912994,157.033776432,324.272725067,499.104786974,25,107.452969074
93.7908850084,500.045469922,94.2038837057,155.958398876,322.758581702,157.06572043,324.281651152,499.093441659,25,107.497256994
93.7762194774,500.032048981,94.2073939031,155.94985432,322.749621573,157.021074444,324.269086469,499.102898478,25,107.531239033
93.7893984136,500.051855787,94.2090591753,155.95756077,322.750502713,157.054441354,324.271878067,499.094947793,25,107.567601919
93.7904991125,500.058945297,94.2064992368,155.97988673,322.760895823,157.039424795,324.269878335,499.081424947,25,107.60234499
93.7917202144,500.045983228,94.2133499179,155.967220485,322.749093616,157.045095988,324.289614054,499.086319688,25,107.6358459
93.7786218391,500.034901197,94.2028651279,155.978020457,322.757629644,157.046955985,324.260451901,499.085258479,25,107.669728041
93.7736794838,500.046835983,94.1960882523,155.962583138,322.751638149,157.037093357,324.26669464,499.105243778,25,107.710783005
93.7861283375,500.028200327,94.203786082,155.975487802,322.761959332,157.054987688,324.24714346,499.098660583,25,107.748189926
93.7755992599,500.028297031,94.1998338735,155.945850423,322.755447314,157.059937511,324.264762243,499.088462546,25,107.785010099
93.7825670942,500.042623113,94.1950692994,155.983299078,322.760240543,157.051097369,324.25429301,499.086803379,25,107.821557045
93.7706141001,500.046534571,94.2036257716,155.968470827,322.757607487,157.049880968,324.252226559,499.088459064,25,107.88402009
93.7770164783,500.032332835,94.2101378986,155.970355296,322.753836424,157.053600835,324.271464589,499.082803432,25,107.929569006
93.7690581335,500.049836227,94.1901378083,155.967022245,322.754149482,157.046208997,324.259995748,499.09865991,25,107.964818001
93.7806383245,500.048607324,94.201615366,155.975122029,322.771054976,157.038184809,324.257512892,499.096433514,25,108.000348091
93.7827579871,500.024009684,94.207304447,155.964464762,322.750530914,157.047184407,324.252901215,499.076212256,25,108.035069942
93.7814789749,500.04436801,94.1969493457,155.950507276,322.763377409,157.059780709,324.260785363,499.087999291,25,108.069082022
