led1.x,led1.y,led2.x,led2.y,led3.x,led3.y,led4.x,led4.y,temperatura,tempo
79.7606800394,518.79754185,80.517145081,135.751095321,334.662189018,137.07645125,336.809927191,517.931102309,25,544.905298948
79.7345433792,518.873765235,80.4526243564,135.686226456,334.657914496,137.193300073,336.805081266,517.971836561,25,544.973294973
79.6852694416,518.911503318,80.4727533476,135.671748077,334.654842056,137.153654795,336.759028345,517.964536654,25,545.035702944
79.7027259418,518.856671596,80.5238502227,135.798221479,334.671160822,137.099915042,336.767026413,517.987585181,25,545.091882944
79.7542423796,518.86585549,80.4984975193,135.711753333,334.686116254,137.16261157,336.795172839,517.931670198,25,545.153460026
79.7292722753,518.862073094,80.4171901647,135.695234703,334.67297823,137.073211451,336.761198445,517.932808657,25,545.208863974
79.714544564,518.881865796,80.5130719103,135.771743575,334.673394875,137.111792226,336.786691188,517.901309557,25,545.267003059
79.7571850542,518.871853673,80.474102392,135.763683276,334.666034893,137.135889473,336.789558121,517.981572758,25,545.32454586
79.6971747452,518.901584862,80.4747497694,135.728569038,334.622228751,137.14989864,336.778317957,517.861727701,25,545.404504061
79.6911538364,518.80821245,80.4713498347,135.667413877,334.695272883,137.117252248,336.7301288,517.816718791,25,545.473165035
79.6942958988,518.848161384,80.4996283998,135.727899746,334.652586089,137.123421524,336.747921658,517.939018691,25,545.53229785
79.7428706539,518.865783748,80.5464621606,135.716100661,334.697914563,137.128542258,336.728936152,517.953138961,25,545.594982862
79.696928966,518.844595996,80.5253701385,135.745805962,334.637489591,137.186389439,336.748068956,517.892480348,25,545.652530909
79.7150018079,518.78125858,80.4571369985,135.706230063,334.671342031,137.172314239,336.689314333,517.916653982,25,545.716023922
79.7110286575,518.886932865,80.441615989,135.777478851,334.683811443,137.08590092,336.813626052,517.867808573,25,545.77123189
79.7977120411,518.867062161,80.4652988499,135.753473327,334.628575717,137.118926928,336.751634119,517.939562561,25,545.829179049
79.7881323033,518.846819782,80.5001058643,135.745368822,334.666414225,137.173954458,336.733673001,517.88860271,25,545.915066957
79.7681880099,518.875670983,80.5420928982,135.781017009,334.669972735,137.112968132,336.80285181,517.969142859,25,545.974810839
79.7590230673,518.84808236,80.491569468,135.757739436,334.676662759,137.104148869,336.792432656,517.979484514,25,546.031661987
79.7328930485,518.841296839,80.5121750017,135.684287174,334.66579418,137.0918136,336.764254049,517.941745079,25,546.087719917
79.7119220407,518.828270629,80.487520552,135.723208992,334.750171465,137.036464936,336.755854516,517.916869717,25,546.15028286
79.7364647196,518.83036001,80.4787526675,135.691020415,334.724149951,137.078366744,336.798820955,517.90287778,25,546.210495949
79.7213043654,518.85116661,80.4955277556,135.752094732,334.662515231,137.142702772,336.773141518,517.943948184,25,546.266119003
79.7859142645,518.757497503,80.4030728834,135.704461007,334.642376001,137.146291979,336.730726159,517.937768356,25,546.323827028
79.7028044763,518.834032969,80.5442457637,135.722790695,334.687252262,137.14059001,336.761450201,517.873437809,25,546.382590055
79.7012783693,518.815037206,80.5020048361,135.724928815,334.662585217,137.161803819,336.805944493,517.895888717,25,546.445083857
79.7182921857,518.86238695,80.5988660232,135.705659795,334.661192264,137.096105624,336.721950192,517.893497973,25,546.50395298
79.7575785156,518.837458614,80.5463662017,135.733450235,334.64794503,137.148633043,336.686017156,517.978750663,25,546.561481953
79.7309422069,518.918419219,80.5239996124,135.698799981,334.634453168,137.115509615,336.72940339,517.964130853,25,546.646960974
79.7768519347,518.829435544,80.4574245977,135.77424353,334.627294486,137.047885766,336.778907965,517.952603415,25,546.704653978
79.6878215129,518.836746197,80.4182338632,135.768762065,334.706008577,137.086811729,336.759356138,517.95803119,25,546.768712044
79.7679950765,518.832862049,80.5298266072,135.745931263,334.703025619,137.140424578,336.732723781,517.912662306,25,546.827713966
79.7057078874,518.866791495,80.5260124513,135.775566617,334.695084756,137.098248557,336.810825217,518.010266805,25,546.892662048
79.70867878,518.844193871,80.5030461417,135.717797219,334.642436798,137.12216873,336.735836892,517.966157179,25,546.97626996
79.7460409027,518.841810512,80.5287792381,135.744537128,334.706054516,137.134001723,336.812968299,517.927175394,25,547.041197062
79.6958668203,518.846814467,80.4273690305,135.806908658,334.634837767,137.092268512,336.755117033,517.967682323,25,547.101472855
79.7261903692,518.835835827,80.3983572549,135.769704195,334.669467297,137.093773945,336.722998543,517.898910275,25,547.156493902
79.7312538149,518.943017956,80.5015250671,135.746633675,334.668020938,137.087023638,336.728434302,517.94583769,25,547.238740921
79.733988257,518.849983807,80.4903337869,135.745711328,334.678821459,137.103945232,336.738634279,517.932586497,25,547.320926905
79.6787587919,518.881165983,80.5214705469,135.749216559,334.679443544,137.184782721,336.793427841,517.886221994,25,547.379191875
79.7421124194,518.818183039,80.5730722408,135.733828425,334.672103792,137.118325591,336.758496337,517.974784588,25,547.438062906
79.6829355463,518.853925417,80.5411596542,135.748959846,334.67072265,137.106512755,336.788093562,517.950793409,25,547.503552914
79.7962616267,518.856507979,80.4776169883,135.721647852,334.672510574,137.205562142,336.706129975,517.939036102,25,547.563536882
79.6707580298,518.772950302,80.5648361345,135.743278168,334.619800459,137.129633486,336.792875485,517.840109989,25,547.622151852
79.731268004,518.815006141,80.5693167942,135.779310681,334.638406165,137.098569842,336.699021728,517.938084107,25,547.679432869
79.6970852166,518.860640958,80.5541494102,135.703029544,334.657526396,137.115089423,336.800248808,517.896507894,25,547.76041007
79.7271382255,518.800623991,80.5097599976,135.79726105,334.70699883,137.123065108,336.79990534,517.934605804,25,547.819063902
79.7835023727,518.871442607,80.5178131219,135.711502958,334.666009826,137.126902204,336.67032629,517.911903067,25,547.877445936
79.6724144644,518.822883064,80.4618641978,135.693056044,334.676668814,137.101999201,336.762343311,517.898743532,25,547.964315891
79.6270822519,518.804577155,80.5566373874,135.773104849,334.661588317,137.173465095,336.696143789,517.854514219,25,548.035959959
79.7763060206,518.880520272,80.5269194753,135.76595099,334.638457773,137.156351006,336.749754415,517.855040913,25,548.093172073
79.7042671424,518.867371218,80.5193683657,135.696126327,334.653797602,137.065607192,336.744837637,517.953223989,25,548.180217028
79.7494655541,518.921683062,80.544080419,135.727884612,334.676983814,137.124871889,336.745427928,517.953748701,25,548.243438005
79.6865426325,518.900809317,80.5764887716,135.711689047,334.726767829,137.076780518,336.725805865,517.946843541,25,548.308033943
79.7395996896,518.879559442,80.4933789695,135.761455397,334.674205254,137.073990399,336.771721399,517.938364697,25,548.365582943
79.7025609107,518.866459194,80.5026921119,135.72180842,334.64379719,137.106228728,336.785005769,517.922558773,25,548.446445942
79.7251581533,518.879791469,80.5046772462,135.686901714,334.676858812,137.105233294,336.823091029,517.980901496,25,548.504906893
79.7133002005,518.808372653,80.5031276729,135.672525948,334.703047976,137.11645328,336.763096333,517.865483536,25,548.561094999
79.7786899013,518.901790588,80.4865515043,135.743824937,334.619350721,137.114261413,336.729858495,517.948185372,25,548.647742033
79.7691434314,518.809893027,80.522366817,135.732193907,334.657091171,137.117513568,336.714918263,517.957299219,25,548.719611883
79.7162962551,518.913621108,80.4986367939,135.748361171,334.632251386,137.171594288,336.774487715,517.931162324,25,548.784066916
79.7188064628,518.83571585,80.4974763446,135.737552116,334.718307621,137.115420491,336.805909663,517.974549981,25,548.848007917
79.6497025648,518.839382005,80.5889640732,135.856754767,334.687338684,137.135029242,336.766157692,517.903995269,25,548.908747911
79.7226376523,518.951979097,80.5265602637,135.780077626,334.641357244,137.124365978,336.809971094,517.920767449,25,548.964390993
79.7099647085,518.81202994,80.4667200899,135.729627365,334.6965082,137.118062216,336.78759663,517.841470178,25,549.018635988
79.740801175,518.8558594,80.5339493333,135.706771377,334.656309262,137.103670243,336.740125454,517.933697281,25,549.08116889
79.6963580979,518.841184856,80.5288278594,135.718105827,334.665911733,137.179230849,336.759983063,517.878181241,25,549.136714935
79.7577446756,518.819121332,80.4790234102,135.760462913,334.678443117,137.133957187,336.745334648,517.948904645,25,549.225197077
79.6721336915,518.875324112,80.5476128299,135.764992448,334.657401928,137.071025566,336.751558315,517.883540191,25,549.28648591
79.7394167128,518.90651529,80.4576428393,135.672458123,334.633565188,137.133308308,336.730453984,517.948680861,25,549.344745874
79.7674631638,518.839191309,80.485566691,135.705132374,334.686303914,137.174365865,336.734297998,517.957874373,25,549.399468899
79.7240184809,518.867182884,80.6012125018,135.781992002,334.652073516,137.183121211,336.675348896,517.97413887,25,549.477268934
79.7330250312,518.845555311,80.4978186296,135.766847157,334.633175168,137.199643577,336.758714069,517.952308677,25,549.543483973
79.7643669569,518.887543056,80.5749229667,135.770599911,334.659207991,137.122286294,336.72166581,517.961329022,25,549.607545853
79.6929050133,518.873633607,80.5431313908,135.738275967,334.62530541,137.138296527,336.727670638,517.984261029,25,549.667963028
79.7367783961,518.898058581,80.5313905883,135.736883021,334.682419852,137.09611054,336.714201291,517.86771391,25,549.724400997
79.803265155,518.85749133,80.5463286472,135.72545913,334.685633211,137.119330111,336.775206465,517.950597111,25,549.783182859
79.7316836538,518.808083172,80.5082927639,135.756715863,334.645744281,137.077359629,336.739040881,517.931935182,25,549.844290018
79.7891614781,518.817860297,80.517382731,135.743078848,334.616654606,137.127973298,336.668136649,517.92815281,25,549.905981064
79.6866817656,518.921307198,80.5715663663,135.731024616,334.680902797,137.09909788,336.730291587,517.875450214,25,549.989861965
79.7581263222,518.891212463,80.4901585269,135.766226902,334.676777518,137.076367378,336.781623658,518.045246812,25,550.054502964
79.7534950938,518.862091715,80.5588672778,135.74217791,334.693178573,137.174940596,336.707996788,517.936784848,25,550.111912012
79.7190192688,518.874397288,80.4855351925,135.712409311,334.601764456,137.140909938,336.729841818,517.946067995,25,550.172224045
79.749039335,518.849437047,80.5640589249,135.765806951,334.641522921,137.116644409,336.766828441,517.974830529,25,550.231862068
79.7195310416,518.777787216,80.5100139088,135.751646798,334.665775188,137.054867975,336.785780963,517.960257818,25,550.296143055
79.7636756857,518.850336182,80.5612235737,135.771529482,334.69765036,137.089094214,336.737379618,517.9618363,25,550.383755922
79.7362653673,518.844997001,80.4919523733,135.736265445,334.665523745,137.161386771,336.799527515,517.988736272,25,550.448665857
79.7316998441,518.915244687,80.5183243355,135.802962805,334.657840322,137.134753089,336.72841124,517.990767883,25,550.507048845
79.6916019876,518.821328575,80.5441592524,135.821051972,334.631137255,137.193508192,336.844210409,517.974717708,25,550.563426018
79.6799702148,518.800667188,80.5243188649,135.739564766,334.704897392,137.12075623,336.763637978,517.963510985,25,550.619498968
79.7444008347,518.832616226,80.5269453703,135.697563717,334.667658556,137.164434424,336.758124422,517.861019251,25,550.678532839
79.7526668335,518.857114337,80.5038955165,135.755676346,334.67486299,137.105993961,336.7687197,517.868089519,25,550.735715866
79.6903302662,518.79410613,80.4802654959,135.816496532,334.610025625,137.105291433,336.718766012,517.969454213,25,550.793560982
79.6871760833,518.861271139,80.5372406553,135.78133547,334.671843512,137.075839993,336.792379521,517.953226426,25,550.849616051
79.7337418554,518.828721736,80.5681573742,135.74405892,334.740303619,137.071036129,336.761343147,517.965202705,25,550.913753033
79.6540225131,518.838926528,80.541207312,135.771947398,334.616405432,137.093833899,336.748105314,517.956368249,25,550.970866919
79.7586759828,518.857286833,80.5388755761,135.782912397,334.690343714,137.121483264,336.741500924,517.914199613,25,551.032572031
79.7507451348,518.814073757,80.4813737894,135.776579022,334.632322834,137.126991182,336.723958122,517.958495019,25,551.088984013
79.7599061577,518.891676647,80.5484706624,135.710533558,334.669280401,137.066930697,336.781027965,517.883668715,25,551.154341936
79.701689068,518.838802174,80.4877808484,135.7133095,334.645368544,137.098392237,336.683934949,517.947744196,25,551.212044954
79.7604701095,518.795258276,80.5828252483,135.727203478,334.654199062,137.125469802,336.710662266,517.919223919,25,551.288776875
79.7621132886,518.874909547,80.5386917977,135.754808531,334.675303316,137.100867168,336.785267329,517.935532282,25,551.379780054
79.7107362005,518.777034369,80.5348384591,135.733031024,334.601146034,137.126471967,336.767027538,517.956929869,25,551.446122885
79.7362102216,518.894532189,80.5789192707,135.726679149,334.630214142,137.116384359,336.851063599,517.966690278,25,551.502992868
79.7057000149,518.807150738,80.5628929177,135.757080573,334.669510143,137.186305204,336.762230712,517.926904743,25,551.57011199
79.7000826726,518.897152624,80.566929254,135.792130007,334.625523469,137.099203175,336.788465838,517.954627861,25,551.627619982
79.7791532116,518.819700439,80.5245177183,135.754341535,334.697179756,137.071989179,336.695927205,517.928665489,25,551.683227062
79.7146190027,518.841162791,80.5899380817,135.786032701,334.647431844,137.141811509,336.725594971,517.896283016,25,551.740156889
79.8048716379,518.888716976,80.5529344162,135.755806007,334.67787196,137.135123456,336.792737068,517.935804977,25,551.79588604
79.6795544472,518.837430131,80.4870032662,135.68502561,334.608330366,137.056758726,336.721298837,517.944890263,25,551.863705873
79.7189969144,518.776084863,80.5600401708,135.741539441,334.653160676,137.114820804,336.777616924,517.939507706,25,551.920351028
79.7317525838,518.836066551,80.5147923182,135.748432373,334.683307646,137.123042259,336.803126269,517.986157484,25,551.984930038
79.7495409584,518.852727528,80.6095402352,135.751472505,334.651893678,137.143826255,336.771940158,517.89796201,25,552.04045701
79.7559884767,518.856800616,80.5971450986,135.756699331,334.610768093,137.055644267,336.701976758,517.947157076,25,552.106562853
79.7051875031,518.761004482,80.5626292707,135.742357468,334.665640939,137.156709302,336.686226598,517.890460081,25,552.161341906
79.6905893586,518.851757254,80.5371518311,135.741280426,334.607675724,137.159342308,336.685878274,517.970136098,25,552.222653866
79.7464371971,518.811697764,80.5146714099,135.805816608,334.676122119,137.104263291,336.719943482,517.888484441,25,552.279073954
79.7199552254,518.869209381,80.5394798635,135.790948015,334.680207946,137.085795384,336.804853376,517.980046451,25,552.3405509
79.7085432786,518.922382349,80.5131763286,135.778334568,334.70371165,137.081675228,336.748528831,517.921813456,25,552.423949003
79.7120955405,518.801924926,80.4968469581,135.782152356,334.671057189,137.139535192,336.709129649,517.948252628,25,552.484318972
79.6944887551,518.801677563,80.5385116024,135.714448752,334.652893229,137.157604023,336.751678242,518.006973759,25,552.540063858
79.7411061361,518.790638713,80.5199163173,135.700615268,334.653091536,137.142656983,336.744211205,517.94118027,25,552.599125862
79.7128738217,518.811477263,80.597937035,135.699777101,334.703457319,137.12461526,336.738775538,517.889431069,25,552.662116051
79.6748292188,518.812827068,80.5645491489,135.72366179,334.646417068,137.103974835,336.720436474,517.974103025,25,552.718076944
79.7330950726,518.78870638,80.5422316354,135.741169274,334.687419524,137.118483097,336.808727823,517.995779212,25,552.776855946
79.7796122059,518.801856369,80.5538878354,135.75231051,334.626037148,137.160268741,336.849868253,517.944072341,25,552.838760853
79.7036351775,518.885363917,80.5446001241,135.81753992,334.623209983,137.101350911,336.751519342,517.889923896,25,552.896236897
79.7887297307,518.866979192,80.5206369337,135.760721502,334.693282567,137.149634323,336.795377504,517.896975103,25,552.961519957
79.8063485167,518.853419313,80.5270379077,135.727699009,334.669419971,137.145800294,336.838816327,517.916395997,25,553.018020868
79.7595277276,518.818877779,80.5188607542,135.789613572,334.673321619,137.063567509,336.718372289,517.893348261,25,553.078660965
79.7261004111,518.842645485,80.5960289657,135.827540907,334.701919324,137.135298883,336.790410773,517.923119574,25,553.133818865
79.6799480119,518.859243916,80.5712921677,135.780272125,334.709128376,137.081132273,336.872811677,517.890701627,25,553.209670067
79.703351515,518.857732983,80.5465970931,135.751211708,334.641343405,137.143367738,336.797039481,517.945289055,25,553.268730879
79.7191299701,518.777153357,80.4896804845,135.755544642,334.650568405,137.079465692,336.80457195,517.985408584,25,553.327246904
79.7818896146,518.839087766,80.5805783153,135.722612634,334.645561042,137.085594159,336.779849075,517.936612129,25,553.384124994
79.7181002899,518.737482487,80.5382555336,135.781048752,334.694603682,137.150569949,336.703915758,517.90774309,25,553.44954586
79.7248275862,518.822737722,80.5266631382,135.757997244,334.654418096,137.073353066,336.794703392,517.909201577,25,553.505142927
79.7433236464,518.883659507,80.5504345011,135.768246666,334.621237088,137.159120171,336.690631785,517.912496576,25,553.569133997
79.7541732886,518.867180685,80.5126701767,135.721076677,334.656191357,137.168439167,336.757560554,517.925395215,25,553.624773026
79.7417334178,518.844956191,80.5998146347,135.738342282,334.700181034,137.164713068,336.726526049,518.010436152,25,553.681499004
79.7018329799,518.836553555,80.5113961121,135.790025444,334.642136849,137.136180597,336.740478225,517.96284881,25,553.738374949
78.7159166645,519.920073165,79.5910522665,134.320668256,335.374221658,135.629362852,337.653814257,519.359957278,25,562.995481014
78.7459020261,519.973902144,79.5635778691,134.257722503,335.40503853,135.626060915,337.623209425,519.288212677,25,563.062658072
78.7550037064,519.938949486,79.5455351137,134.23048457,335.352927148,135.559216208,337.567125982,519.346873092,25,563.122918844
78.7631914613,519.956091017,79.5533949905,134.307344774,335.358058459,135.58246834,337.55501397,519.295229606,25,563.182036877
78.731913526,519.951716082,79.5348428575,134.290730078,335.377904791,135.640566131,337.560240355,519.26047154,25,563.239342928
78.7581210964,519.846709674,79.568289072,134.252213065,335.354823031,135.633820753,337.540110897,519.381540359,25,563.296664953
78.742409801,519.929977633,79.5822440336,134.330800502,335.396162042,135.641224404,337.627503993,519.309585607,25,563.356535912
78.6870760475,519.969776696,79.5912991549,134.267778903,335.406699705,135.671516022,337.634754357,519.302867443,25,563.416857004
78.7925968374,519.955239843,79.5492443649,134.293958111,335.344715017,135.582421025,337.622649757,519.330669079,25,563.478384018
78.7024937234,520.007907326,79.5671183139,134.291698867,335.387843322,135.607917012,337.543108965,519.274932596,25,563.560994864
78.7698168017,519.989069028,79.5768572146,134.308821627,335.348058922,135.625516928,337.581394738,519.305366482,25,563.620494843
78.822331819,519.945882638,79.5787780913,134.340881826,335.407080628,135.581352639,337.539713657,519.310621184,25,563.676949978
78.7527800408,519.956826651,79.5433906994,134.282472184,335.37540477,135.623625261,337.552439497,519.355420557,25,563.765097857
78.7229501243,520.036061024,79.589193787,134.258124624,335.348092005,135.636119922,337.586511518,519.338806209,25,563.832781076
78.7520730026,519.845912679,79.5066211596,134.304235401,335.345872819,135.596935612,337.608499573,519.30143098,25,563.914741993
78.7602174288,519.951788225,79.5731175519,134.292409515,335.342165207,135.639269723,337.595684777,519.315425996,25,563.980604887
78.6818646332,520.024291746,79.6343444891,134.255432019,335.387293662,135.585959807,337.550934114,519.272905521,25,564.06230998
78.7509122208,519.953036813,79.5045625866,134.354367743,335.38705844,135.641564277,337.546364909,519.34043869,25,564.123486042
78.7001034923,519.9518553,79.53468774,134.255822847,335.394697657,135.632519461,337.541439988,519.30850098,25,564.207252979
78.74649078,519.928179139,79.5395372246,134.326004586,335.365028272,135.60176638,337.552782739,519.301517607,25,564.266103029
78.7396395862,519.94397285,79.5435643053,134.328977865,335.423626745,135.614081158,337.59957541,519.314486636,25,564.335273027
78.7607859738,519.954021242,79.5467421881,134.319683261,335.367849151,135.629692964,337.646326744,519.294502781,25,564.403343916
78.7679928952,520.006708111,79.6202469061,134.250990743,335.391859844,135.610110765,337.563465317,519.237466899,25,564.46688199
78.8349079432,519.988779254,79.6020922989,134.296624868,335.347089138,135.611258158,337.626580303,519.338210394,25,564.528970003
78.7308145925,519.954815259,79.6012973306,134.277382583,335.443251038,135.608132045,337.571193756,519.307778594,25,564.584697008
78.7681549165,519.946003996,79.612559386,134.235572238,335.381672308,135.658947415,337.514021006,519.311735704,25,564.640156031
78.7751634895,519.943386214,79.6342716898,134.322420835,335.387505826,135.653541658,337.627362338,519.269583501,25,564.700973988
78.8259377869,520.014226445,79.5680717073,134.305318991,335.433141686,135.622001693,337.586158188,519.32207373,25,564.758141994
78.7293120062,519.932444372,79.6113208522,134.332541485,335.377654592,135.586769326,337.608296246,519.26702867,25,564.815783024
78.7730688745,519.941134545,79.5630720133,134.318428822,335.354239945,135.622895096,337.664249656,519.316928049,25,564.88604188
78.8071999126,519.901748394,79.5078182626,134.296788549,335.401639888,135.611770138,337.645026905,519.335174092,25,564.946874857
78.7889260918,519.916802632,79.6256754923,134.294946822,335.400473192,135.604020948,337.593927211,519.294656429,25,565.003499985
78.7668267349,520.00091137,79.5919454445,134.269442829,335.380821461,135.605829102,337.562698082,519.324025577,25,565.06625104
78.7840455648,519.998008521,79.6655765062,134.313050959,335.418786684,135.597197439,337.582808653,519.333984772,25,565.129214048
78.7825718882,519.947311323,79.5533666913,134.304125312,335.322247752,135.585924213,337.660645186,519.292915908,25,565.189988852
78.7243110677,519.934165021,79.5819173162,134.306625365,335.416727418,135.61151464,337.564574046,519.311003939,25,565.24750185
78.7857768702,520.013948011,79.6259098918,134.293507717,335.361416956,135.631521525,337.543984767,519.331614781,25,565.303967953
78.7470716664,519.967359391,79.6043648718,134.30776893,335.385791295,135.619603798,337.559036486,519.382524506,25,565.368541002
78.8327470592,519.912913023,79.5939260996,134.360632138,335.396434434,135.549655414,337.572554757,519.279627917,25,565.433307886
78.7376585251,519.987808243,79.6317851631,134.296338504,335.380414577,135.621450236,337.574320362,519.289160092,25,565.491031885
78.7383207374,519.90710773,79.6328649988,134.303332222,335.412294008,135.607480625,337.561102352,519.352447087,25,565.547180891
78.711675754,520.005872623,79.6197851592,134.27435624,335.402415634,135.576815734,337.591273834,519.290936982,25,565.604853868
78.7457798785,519.92723483,79.5230370868,134.358095899,335.423228967,135.598722811,337.580340425,519.272516714,25,565.665132999
78.8070325596,519.955961873,79.5933087468,134.3228609,335.387948729,135.594937905,337.635680945,519.244317124,25,565.748507023
78.8233122432,519.925386615,79.5869808878,134.303526143,335.413278937,135.641376898,337.528596062,519.359012958,25,565.814746857
78.6784158387,520.003468037,79.6054824435,134.271385672,335.381871467,135.581504949,337.590400221,519.349094054,25,565.88161087
78.769347391,519.911835626,79.5793415224,134.306596953,335.382209348,135.598494603,337.562986973,519.335231423,25,565.948945999
78.7617718495,519.896064242,79.5906098946,134.298620435,335.389670909,135.600307201,337.539059764,519.290530348,25,566.008615017
78.7343358915,519.928961959,79.6002932913,134.286692213,335.324867023,135.619078076,337.612637658,519.275615107,25,566.069737911
78.7677487472,519.923406565,79.6176167363,134.29403956,335.371395731,135.605140418,337.520198425,519.305735348,25,566.131412029
78.7523158154,519.951967945,79.6267447562,134.341920442,335.393955799,135.654005556,337.638168732,519.252683774,25,566.21310091
78.7787324189,519.983462613,79.5778536928,134.297418636,335.362633194,135.63880004,337.645823562,519.313503275,25,566.300801992
78.7894098608,519.856308179,79.5756584981,134.27626044,335.383844683,135.605490373,337.574673773,519.30991822,25,566.370259047
78.7583939349,519.98057412,79.5960952329,134.324396506,335.400322829,135.598082277,337.592776732,519.345507333,25,566.457202911
78.75908489,519.947362716,79.6045901889,134.272364412,335.37600246,135.632464559,337.540680805,519.321537452,25,566.513885021
78.7921108931,520.003231276,79.6068243098,134.302993943,335.398269114,135.601692487,337.567790757,519.337097749,25,566.569939852
78.8011650833,519.890322732,79.6015549476,134.331564341,335.355132827,135.659589691,337.569396666,519.379814393,25,566.629853964
78.7992082679,519.899945221,79.6255889353,134.333370774,335.352613224,135.641127945,337.611231985,519.319955848,25,566.710934877
78.783315963,519.942085409,79.63769092,134.32965156,335.377300604,135.618195265,337.592763607,519.40272994,25,566.789001942
78.8364268954,520.012299315,79.6157869132,134.357499696,335.396709817,135.616849455,337.667299743,519.275915952,25,566.848001003
78.7911480715,519.983429382,79.56402663,134.298924557,335.399653077,135.56356472,337.602738471,519.373923017,25,566.904109001
78.7822377866,519.932156575,79.5859180356,134.281755955,335.378865226,135.579371289,337.66029053,519.328293524,25,566.96125102
78.751041497,519.905667165,79.6234402682,134.28764569,335.376009547,135.587391384,337.625813485,519.293333167,25,567.019340038
78.7835202799,519.938007733,79.5949662519,134.313096097,335.371279343,135.563927177,337.52999175,519.31792083,25,567.078675032
78.7992961341,519.978212405,79.6300939818,134.296458546,335.42639428,135.578188576,337.625640349,519.269864387,25,567.137331963
78.8055509708,519.982128963,79.5969757117,134.40155946,335.402130361,135.626620518,337.605625452,519.298935916,25,567.19844389
78.8075771733,519.862313895,79.5608011314,134.309466673,335.376517661,135.600513254,337.597106342,519.27938845,25,567.254770041
78.8579530655,519.914639692,79.5622602464,134.290633535,335.40239445,135.628528438,337.611205882,519.257004716,25,567.314199924
78.7348461795,519.955910116,79.6094362337,134.313386996,335.39212054,135.602675036,337.701779288,519.275929171,25,567.371065855
78.7506739979,519.978559182,79.6492747325,134.358210429,335.405631991,135.617722542,337.624708435,519.243289695,25,567.430611849
78.789660066,519.92929039,79.6329253861,134.264636856,335.427601365,135.603251254,337.618831808,519.322098542,25,567.49097085
78.7686173801,519.960396635,79.6049494159,134.317216855,335.417260781,135.619301676,337.616187173,519.334366237,25,567.554246902
78.7806010732,519.976722641,79.6004521674,134.317462876,335.345672446,135.534968309,337.614012494,519.286588827,25,567.612673998
78.7105138841,519.933161451,79.5663720458,134.276219276,335.430300198,135.586283018,337.555205383,519.345018445,25,567.668734074
78.810076206,519.97712647,79.5516106213,134.263782686,335.415857948,135.582232849,337.579608049,519.292688294,25,567.725115061
78.794280522,519.922175556,79.590070158,134.290198939,335.374236697,135.631245389,337.604036784,519.276673575,25,567.791399002
78.7217414117,519.900834629,79.4928886589,134.329803227,335.346303536,135.619397983,337.627441721,519.320608573,25,567.84677887
78.697687034,519.987052265,79.5564432617,134.228936525,335.391992299,135.561942071,337.601008811,519.238042453,25,567.904186964
78.7033369852,519.868434517,79.5893382308,134.31196466,335.365547406,135.574105382,337.553227332,519.357264482,25,567.959619045
78.7469670557,519.949479982,79.5856791806,134.318917119,335.414915103,135.634193587,337.614680332,519.246866337,25,568.023473978
78.6804114968,519.960678964,79.5636751282,134.337830594,335.353064031,135.643607888,337.604921719,519.345732809,25,568.087553978
78.7817331119,519.949816209,79.5612892475,134.329003634,335.354422745,135.647544525,337.575592268,519.3532913,25,568.147994995
78.7744287941,519.903567852,79.6557898224,134.303847522,335.397562412,135.639249333,337.596168949,519.342069921,25,568.204252958
78.7961308929,519.91136763,79.6234779285,134.299905748,335.412071526,135.607714521,337.587537354,519.317903705,25,568.265441895
78.8163389314,520.004091222,79.6420207371,134.323452356,335.340095109,135.637692671,337.602844049,519.31350875,25,568.352880955
78.8014609978,519.989010794,79.6194566691,134.335535793,335.330031781,135.611604073,337.569752427,519.369146017,25,568.410820007
78.7692232139,519.91041481,79.6081361675,134.292675516,335.413173564,135.633081406,337.521472087,519.357177227,25,568.476552963
78.7037085645,519.910722528,79.6476629417,134.298593614,335.347727366,135.659130022,337.623298402,519.306855109,25,568.558496952
78.7041072381,519.938155856,79.6126902919,134.263731657,335.360278495,135.638937095,337.610964718,519.311494639,25,568.640353918
78.7805005577,519.958212307,79.6215013809,134.319240805,335.339568734,135.642652327,337.629755193,519.272419572,25,568.698837042
78.8058467412,519.931953357,79.6173061788,134.325734854,335.408920439,135.605550449,337.617938967,519.270301664,25,568.756955862
78.7612733083,519.94102826,79.6298589543,134.282010704,335.390284995,135.601243701,337.633728463,519.343627586,25,568.81396389
78.7483239654,519.914659119,79.534535524,134.311666419,335.404864311,135.619404109,337.604777625,519.364956145,25,568.896812916
78.728818258,519.902049499,79.6574794072,134.337928733,335.38587255,135.62175573,337.544775737,519.256126991,25,568.957455873
78.7854940933,519.935885585,79.5687946373,134.303714467,335.450711849,135.622738819,337.556973028,519.300732376,25,569.015193939
78.7977594573,519.986374682,79.5999205343,134.311135705,335.392247647,135.579144028,337.619396961,519.3251312,25,569.077800035
78.7974206213,519.960762258,79.6434333509,134.279061831,335.395331692,135.575340012,337.596337241,519.321022341,25,569.138197899
78.6780533444,519.945089319,79.6199586815,134.349589946,335.37890647,135.616409465,337.580415228,519.270314713,25,569.201972961
78.7959696987,519.975148153,79.6302042302,134.286035523,335.351296254,135.643859481,337.636518076,519.299083047,25,569.259238958
78.7268762799,519.900369602,79.5630487355,134.347749251,335.367472154,135.61333207,337.557855654,519.363165413,25,569.315649033
